segmentation_method,image_id,region,original_image,region_file,pixel_count,tip_ratio,middle_ratio,root_ratio,left_ratio,center_ratio,right_ratio
tip_middle_root_1_2_2,23,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/23.png,291939,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/23.png,191322,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/23.png,486200,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,23,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/23.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/23.png,223273,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/24.png,684236,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/24.png,210268,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/24.png,145218,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/24.png,368764,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,24,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/24.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/24.png,158277,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/26.png,861490,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/26.png,224198,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/26.png,204275,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/26.png,508992,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,26,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/26.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/26.png,212614,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/27.png,1168999,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/27.png,438014,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/27.png,339710,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/27.png,709804,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,27,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/27.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/27.png,265815,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,29,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/29.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/29.png,523701,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,29,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/29.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/29.png,178950,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,29,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/29.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/29.png,123394,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,29,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/29.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/29.png,320000,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,29,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/29.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/29.png,140220,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,30,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/30.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/30.png,486587,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,30,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/30.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/30.png,132921,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,30,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/30.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/30.png,102538,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,30,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/30.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/30.png,258230,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,30,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/30.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/30.png,69202,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,31,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/31.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/31.png,499216,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,31,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/31.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/31.png,178799,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,31,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/31.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/31.png,142363,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,31,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/31.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/31.png,301020,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,31,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/31.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/31.png,108511,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,32,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/32.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/32.png,475910,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,32,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/32.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/32.png,123092,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,32,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/32.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/32.png,93587,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,32,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/32.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/32.png,254880,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,32,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/32.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/32.png,75116,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,34,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/34.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/34.png,766521,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,34,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/34.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/34.png,193362,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,34,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/34.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/34.png,188136,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,34,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/34.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/34.png,460707,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,34,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/34.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/34.png,140519,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,35,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/35.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/35.png,523371,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,35,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/35.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/35.png,164624,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,35,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/35.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/35.png,140715,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,35,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/35.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/35.png,306261,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,35,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/35.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/35.png,136657,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,36,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/36.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/36.png,435930,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,36,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/36.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/36.png,113109,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,36,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/36.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/36.png,78109,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,36,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/36.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/36.png,283008,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,36,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/36.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/36.png,68103,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,37,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/37.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/37.png,767374,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,37,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/37.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/37.png,277888,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,37,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/37.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/37.png,216352,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,37,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/37.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/37.png,465835,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,37,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/37.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/37.png,171409,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,38,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/38.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/38.png,652075,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,38,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/38.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/38.png,154370,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,38,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/38.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/38.png,97360,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,38,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/38.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/38.png,369000,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,38,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/38.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/38.png,101213,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,39,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/39.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/39.png,636097,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,39,舌尖,/Users/yuchiwu/Desktop/tongue_project/images_json/39.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌尖/39.png,153963,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,39,舌左邊,/Users/yuchiwu/Desktop/tongue_project/images_json/39.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌左邊/39.png,100824,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,39,舌中,/Users/yuchiwu/Desktop/tongue_project/images_json/39.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌中/39.png,370172,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,39,舌右邊,/Users/yuchiwu/Desktop/tongue_project/images_json/39.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌右邊/39.png,107961,0.2,0.4,0.4,0.25,0.5,0.25
tip_middle_root_1_2_2,40,舌根,/Users/yuchiwu/Desktop/tongue_project/images_json/40.jpg,/Users/yuchiwu/Desktop/tongue_project/output/tip_middle_root_1_2_2/regions/舌根/40.png,470281,0.2,0.4,0.4,0.25,0.5,0.25
